,UCLA_DS1,UCLA_DS1,UCLA_DS1
,Loss/train,Loss/test,Accuracy/test
0,0.6935225656980055,0.10946001460034892,26.31578947368421
1,0.6880252713049407,0.11001816328121132,31.57894736842105
2,0.6786167721181519,0.1122459669231114,31.57894736842105
3,0.6252567143641704,0.11455217100237162,31.57894736842105
4,0.9046587416453148,0.1373744989736248,31.57894736842105
5,0.7344644936207816,0.11915102557894222,31.57894736842105
6,0.671077067547173,0.12141809293621784,31.57894736842105
7,0.6361547113229153,0.12051677533798771,31.57894736842105
8,0.6413198036031144,0.12672152647984736,31.57894736842105
9,0.7382340485551482,0.12273127303741856,31.57894736842105
10,0.8660245632850394,0.12553878192343051,31.57894736842105
11,0.7209190001781726,0.11785360411891461,31.57894736842105
12,0.7454217710826034,0.1240632689551578,31.57894736842105
13,0.5752753540424688,0.12458991307030812,31.57894736842105
14,0.560742495883038,0.20099004672109907,31.57894736842105
15,0.31472713059912444,0.11427439513739011,31.57894736842105
16,0.7551348389087972,0.11051164532070877,31.57894736842105
17,0.24105333338620927,0.08733849751467415,84.21052631578947
18,0.691025016623141,0.09203575447973027,84.21052631578947
19,0.8780050374211622,0.06460503786990066,84.21052631578947
20,0.45533163417949374,0.10606376286559245,78.94736842105263
21,0.38916047839943174,0.0638835477406486,78.94736842105263
22,1.0593060008467308,0.18821764820677694,68.42105263157895
23,0.001785753557155177,0.055859524017848494,84.21052631578947
24,0.2685188229010875,0.19980786681359716,78.94736842105263
25,0.054120610587279745,0.07818250536577391,84.21052631578947
26,0.0048851948581443375,0.06296496863981742,89.47368421052632
27,0.0016625674264915916,0.06504022951508989,84.21052631578947
28,0.0004924898576769917,0.08993793599072093,84.21052631578947
29,0.0031521164894527907,0.0666679755712306,84.21052631578947
30,0.0006404937442569301,0.2137511888288913,73.68421052631578
31,0.00015298260814302213,0.07464604886514552,84.21052631578947
32,0.0007030331039216964,0.09588960500121564,84.21052631578947
33,0.0002746240528327387,0.12251119132284713,78.94736842105263
34,0.0011020750316785414,0.07953467832549602,84.21052631578947
35,3.6261664624255646e-05,0.11113794837799616,73.68421052631578
36,4.554020455314818e-05,0.17436642348833242,78.94736842105263
37,0.0004459387870754932,0.08302523763312374,84.21052631578947
38,0.0008793048971325301,0.19136414562577767,78.94736842105263
39,0.00010319961342198051,0.09225673055038078,78.94736842105263
40,4.939595797705465e-05,0.0957664535709244,78.94736842105263
41,0.0003164809774056151,0.08962013861660735,78.94736842105263
42,0.00011079595625164503,0.09250939434174377,78.94736842105263
43,0.0008406207106280103,0.0912077970306295,73.68421052631578
44,2.953687711066697e-05,0.10395343481628774,78.94736842105263
45,9.181742986177079e-05,0.09058972193887169,78.94736842105263
46,0.00010428732232813384,0.19097400298289297,78.94736842105263
47,0.00015948094092813183,0.19404067387690296,73.68421052631578
48,0.00020022742123926448,0.0874138815778456,84.21052631578947
49,0.00015668144004977083,0.1037101798827313,78.94736842105263
50,0.00028009807851344043,0.10102494361674784,78.94736842105263
51,0.0001580933378850793,0.0897543331718374,84.21052631578947
52,1.5746000410609814e-05,0.11058616805038435,78.94736842105263
53,1.8715120486211922e-05,0.19974830109470296,73.68421052631578
54,4.6717096663525e-05,0.0950101678823451,73.68421052631578
55,6.77452956630087e-05,0.10337874866303343,73.68421052631578
56,7.783273805657795e-06,0.0975158396461792,78.94736842105263
57,9.207999310215072e-05,0.19926854190682897,73.68421052631578
58,0.00011109694940676007,0.09823704713570003,78.94736842105263
59,9.642016460820917e-05,0.09657805318846802,73.68421052631578
60,0.00013719040481246649,0.1050262240945328,73.68421052631578
61,7.247658444805891e-05,0.0953559302306114,73.68421052631578
62,6.76088061600709e-05,0.10005390702175328,78.94736842105263
63,5.931436105942909e-05,0.10420294429392003,78.94736842105263
64,3.168554493655534e-05,0.12317579114520441,78.94736842105263
65,5.289319824010436e-05,0.10088725130428394,73.68421052631578
66,5.717064834961526e-05,0.11856739494862337,73.68421052631578
67,0.00013075745009599523,0.10257791825397215,73.68421052631578
68,7.056170718796707e-05,0.20232941970873303,84.21052631578947
69,5.54145956114798e-05,0.09626151826388023,78.94736842105263
70,7.864658560927618e-05,0.2117143167738749,78.94736842105263
71,4.034413137526372e-05,0.1227900865806701,78.94736842105263
72,6.160295275690551e-05,0.13104800849183276,73.68421052631578
73,4.0548985603041766e-05,0.1299141612382992,73.68421052631578
74,6.450615237051114e-05,0.10851869256948754,73.68421052631578
75,0.00010399651378443742,0.11261595522178815,78.94736842105263
76,2.998792338124353e-05,0.24516590305643401,78.94736842105263
77,5.574282932021077e-05,0.09655590462040646,84.21052631578947
78,3.671156726010425e-05,0.09961057679987621,73.68421052631578
79,4.122550450337535e-05,0.10564810762356532,78.94736842105263
80,0.0001199156109998659,0.21453944856595228,84.21052631578947
81,1.9114955103656487e-06,0.10705750306242215,78.94736842105263
82,8.583184294552286e-06,0.10810614718467237,78.94736842105263
83,1.9243476266608302e-06,0.10352635324703278,78.94736842105263
84,1.284642312949204e-05,0.11462121702361712,73.68421052631578
85,2.9394282853276337e-05,0.11383824704786882,73.68421052631578
86,1.9150298040036232e-05,0.10635366191708763,84.21052631578947
87,2.929571630971405e-05,0.12581811745885582,78.94736842105263
88,2.1430835037070625e-05,0.11928817286180267,84.21052631578947
89,1.3463421294986218e-05,0.10701815094920138,84.21052631578947
90,1.3495565824577771e-05,0.12078582054458449,73.68421052631578
91,2.0002016455800135e-05,0.13925227250752412,78.94736842105263
92,9.425277209144474e-06,0.2246054584157612,78.94736842105263
93,6.772853795837506e-06,0.1322738680931471,73.68421052631578
94,2.3320011837242653e-05,0.2528382092594507,73.68421052631578
95,2.1852763698349507e-06,0.11489707694979696,73.68421052631578
