,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,NYU,NYU,NYU,NYU,NYU,NYU,NYU,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,USM,USM,USM,USM,USM,USM,USM
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train
0,63.99651034932909,7.296422223859334,0.0,0.0,0.0,0.0,0.0,16.041451468992324,0.0,0.0,0.0,0.0,0.0,60.89296655742251,4.175339276633266,0.0,0.0,0.0,0.0,0.0,13.81215282894687,17.892520764242224,0.0,0.0,0.0,0.0,0.0,159.91259509125442,132.95264201148558,0.0,0.0,0.0,0.0,0.0,1361.459553659242,5.057417307807582,0.0,0.0,0.0,0.0,0.0,123.9781157654434,116.98375453579484,0.0,0.0,0.0,0.0,0.0,410.8907731493957,54.9504987162485,0.0,0.0,0.0,0.0,0.0,691.3190825989444,61.125667722698104,0.0,0.0,0.0,0.0,0.0,1057.6707884489767,137.07830104074614,0.0,0.0,0.0,0.0,0.0,609.9546911401881,238.16471285869525,0.0,0.0,0.0,0.0,0.0,378.9077160758867,17.736606657815287,0.0,0.0,0.0,0.0,0.0,235.83403607955415,5.690858013882667,0.0,0.0,0.0,0.0,0.0,146.15047746891955,361.21839154290143,0.0,0.0,0.0,0.0,0.0,2272.1778964370505,722.3451411863223,0.0,0.0,0.0,0.0,0.0,3603.158463908198,822.6760641297785,0.0,0.0,0.0,0.0,0.0,4347.704847372734,18.311805891701233,0.0,0.0,0.0,0.0,0.0,354.6920009633483
1,85.2238893913828,5.628249383971845,0.0,0.0,0.0,0.0,0.0,8.876773711496003,0.0,0.0,0.0,0.0,0.0,74.58576903264277,9.433488880103111,0.0,0.0,0.0,0.0,0.0,135.44063444325002,28.73387744103596,0.0,0.0,0.0,0.0,0.0,141.938079011132,83.39560193836601,0.0,0.0,0.0,0.0,0.0,783.6785302064603,18.470103139351576,0.0,0.0,0.0,0.0,0.0,340.1746955695831,87.69639103569291,0.0,0.0,0.0,0.0,0.0,142.91527160527386,23.472113579064477,0.0,0.0,0.0,0.0,0.0,235.37882907032412,30.412734908931114,0.0,0.0,0.0,0.0,0.0,200.9024729293862,122.06000123528716,0.0,0.0,0.0,0.0,0.0,668.5814493612345,36.31836751168524,0.0,0.0,0.0,0.0,0.0,247.02699254300072,0.9779225488610672,0.0,0.0,0.0,0.0,0.0,209.07241436575046,5.996622417478388,0.0,0.0,0.0,0.0,0.0,47.82565625289385,182.98678009186406,0.0,0.0,0.0,0.0,0.0,1409.970575299863,514.9867202441885,0.0,0.0,0.0,0.0,0.0,2665.5704265825675,769.0446627110881,0.0,0.0,0.0,0.0,0.0,3668.833838314368,18.189013681004493,0.0,0.0,0.0,0.0,0.0,170.73773242118588
2,16.553789408049806,1.6377324255323085,0.0,0.0,0.0,0.0,0.0,2.867442209122272,0.0,0.0,0.0,0.0,0.0,3.4667997621503814,1.372094728659029,0.0,0.0,0.0,0.0,0.0,10.13065030090926,23.208591077483558,0.0,0.0,0.0,0.0,0.0,330.09327632174694,41.95200057876701,0.0,0.0,0.0,0.0,0.0,485.4700858146256,13.055829229689131,0.0,0.0,0.0,0.0,0.0,73.32565410077594,47.688197241766915,0.0,0.0,0.0,0.0,0.0,598.5013288621947,27.308122176074487,0.0,0.0,0.0,0.0,0.0,63.57034940700195,24.56307722730337,0.0,0.0,0.0,0.0,0.0,15.659042362069734,70.01838984403547,0.0,0.0,0.0,0.0,0.0,321.43178931412876,55.69128578440786,0.0,0.0,0.0,0.0,0.0,267.15248697991206,1.625510926531211,0.0,0.0,0.0,0.0,0.0,306.58031300624276,4.613560200637838,0.0,0.0,0.0,0.0,0.0,17.125228327036396,89.45329007606331,0.0,0.0,0.0,0.0,0.0,349.0920416145497,367.78167160915405,0.0,0.0,0.0,0.0,0.0,1181.647327627872,401.469033756328,0.0,0.0,0.0,0.0,0.0,2637.5415753070183,45.887780704168115,0.0,0.0,0.0,0.0,0.0,73.01132550162824
3,17.79071938535267,8.592716227369262,0.0,0.0,0.0,0.0,0.0,1.9759029985344554,0.0,0.0,0.0,0.0,0.0,8.807186156739796,3.832706567219466,0.0,0.0,0.0,0.0,0.0,6.586472079620153,18.18183835462715,0.0,0.0,0.0,0.0,0.0,33.230150252881046,29.66025806178792,0.0,0.0,0.0,0.0,0.0,146.29091714053692,1.433181021643302,0.0,0.0,0.0,0.0,0.0,82.29744379285334,37.62112089629525,0.0,0.0,0.0,0.0,0.0,221.2053237578701,19.3488583088929,0.0,0.0,0.0,0.0,0.0,21.256842205897144,21.712530281850647,0.0,0.0,0.0,0.0,0.0,4.937530825636865,39.17605540921496,0.0,0.0,0.0,0.0,0.0,27.02046173125644,65.69980364351323,0.0,0.0,0.0,0.0,0.0,432.96661356526334,6.123254348780544,0.0,0.0,0.0,0.0,0.0,37.3635485378211,4.46004153988883,0.0,0.0,0.0,0.0,0.0,61.56012062231181,75.7596810791022,0.0,0.0,0.0,0.0,0.0,144.75483709971792,145.53416856668784,0.0,0.0,0.0,0.0,0.0,628.7595835142602,399.01209685436305,0.0,0.0,0.0,0.0,0.0,2248.7382900340294,48.26788303128265,0.0,0.0,0.0,0.0,0.0,88.02882254924955
4,7.498948518137236,2.9139012904907116,0.0,0.0,0.0,0.0,0.0,1.4279775556821082,0.0,0.0,0.0,0.0,0.0,3.5808638840064964,0.7870933974752569,0.0,0.0,0.0,0.0,0.0,2.970349517546875,0.4520207020628851,0.0,0.0,0.0,0.0,0.0,6.172162943790906,23.27211315274928,0.0,0.0,0.0,0.0,0.0,322.51427361249176,2.1705869725115647,0.0,0.0,0.0,0.0,0.0,9.40395708350869,34.93267420316985,0.0,0.0,0.0,0.0,0.0,155.04608636814976,23.974731186323293,0.0,0.0,0.0,0.0,0.0,246.30493846256437,20.748819397382693,0.0,0.0,0.0,0.0,0.0,12.955698362528365,26.751131512101345,0.0,0.0,0.0,0.0,0.0,89.33132650757223,69.97109747755417,0.0,0.0,0.0,0.0,0.0,283.01091111572634,16.984117192452924,0.0,0.0,0.0,0.0,0.0,84.04145583552665,3.3254794689881506,0.0,0.0,0.0,0.0,0.0,4.955723799776874,88.04093349030856,0.0,0.0,0.0,0.0,0.0,111.32046051268456,41.67994829636839,0.0,0.0,0.0,0.0,0.0,107.99146331056832,263.5807458803744,0.0,0.0,0.0,0.0,0.0,1282.264284311786,27.27670382525636,0.0,0.0,0.0,0.0,0.0,46.447220738756876
5,13.348805350605014,1.2581299276804827,0.0,0.0,0.0,0.0,0.0,0.897143858688565,0.0,0.0,0.0,0.0,0.0,7.065553641785948,1.0076650740923996,0.0,0.0,0.0,0.0,0.0,3.788608120887878,1.7574014419503696,0.0,0.0,0.0,0.0,0.0,14.979572308679426,19.51583484281702,0.0,0.0,0.0,0.0,0.0,230.8995447681626,1.897809862525938,0.0,0.0,0.0,0.0,0.0,18.033449205134406,34.26836718073818,0.0,0.0,0.0,0.0,0.0,196.1423533628647,9.25735599516154,0.0,0.0,0.0,0.0,0.0,75.58226944307252,20.40951088235268,0.0,0.0,0.0,0.0,0.0,213.26217380875136,20.256918193814084,0.0,0.0,0.0,0.0,0.0,36.042412562133876,23.178779024393616,0.0,0.0,0.0,0.0,0.0,109.09326392108461,9.99348688385079,0.0,0.0,0.0,0.0,0.0,56.494489018062396,2.9483933806723357,0.0,0.0,0.0,0.0,0.0,12.910552709911002,30.813373989062256,0.0,0.0,0.0,0.0,0.0,101.1290912558118,25.029948621657798,0.0,0.0,0.0,0.0,0.0,68.74420312122456,93.23215321251921,0.0,0.0,0.0,0.0,0.0,826.5691144565758,3.715360837704438,0.0,0.0,0.0,0.0,0.0,31.203133744748314
6,13.091657631378519,1.3053580947877292,0.0,0.0,0.0,0.0,0.0,0.5286690160534016,0.0,0.0,0.0,0.0,0.0,1.2434895726313315,1.0099983321569816,0.0,0.0,0.0,0.0,0.0,0.8066804528060241,2.1995796213454026,0.0,0.0,0.0,0.0,0.0,2.76885422136742,17.044450381971863,0.0,0.0,0.0,0.0,0.0,337.3629213658707,5.4323307610644305,0.0,0.0,0.0,0.0,0.0,28.31506293230642,30.3808962468147,0.0,0.0,0.0,0.0,0.0,83.13761958597236,11.4167211800867,0.0,0.0,0.0,0.0,0.0,8.848470200418205,18.807003538947374,0.0,0.0,0.0,0.0,0.0,11.76902641653339,10.815308302932662,0.0,0.0,0.0,0.0,0.0,114.41486888330917,35.21432145719751,0.0,0.0,0.0,0.0,0.0,113.99376255677687,8.249867357772015,0.0,0.0,0.0,0.0,0.0,155.63893639284555,3.967789984456876,0.0,0.0,0.0,0.0,0.0,33.03036928245748,26.31761962236668,0.0,0.0,0.0,0.0,0.0,97.20488068536167,12.79941647936524,0.0,0.0,0.0,0.0,0.0,42.866161201963024,27.041189524129027,0.0,0.0,0.0,0.0,0.0,231.29907398293773,8.662512506195812,0.0,0.0,0.0,0.0,0.0,38.56066861544102
7,5.871988053782242,3.3698131296907357,0.0,0.0,0.0,0.0,0.0,0.7310667221751703,0.0,0.0,0.0,0.0,0.0,3.66018284702658,2.173584922272734,0.0,0.0,0.0,0.0,0.0,10.383516589693404,2.36889180368248,0.0,0.0,0.0,0.0,0.0,5.660858457608063,15.300356963615934,0.0,0.0,0.0,0.0,0.0,305.7981663707176,4.042577393099022,0.0,0.0,0.0,0.0,0.0,45.025959098169686,27.82266865245726,0.0,0.0,0.0,0.0,0.0,96.6365691488674,9.900225601789783,0.0,0.0,0.0,0.0,0.0,2.596435945258936,19.301221612741745,0.0,0.0,0.0,0.0,0.0,273.99767300786436,11.181340643157204,0.0,0.0,0.0,0.0,0.0,79.89284413284486,62.810510326864836,0.0,0.0,0.0,0.0,0.0,169.46393233040732,3.4416984370109818,0.0,0.0,0.0,0.0,0.0,41.533467199634,3.052902403605445,0.0,0.0,0.0,0.0,0.0,14.017655745352839,47.06760539697378,0.0,0.0,0.0,0.0,0.0,63.5482640397465,14.583847998837138,0.0,0.0,0.0,0.0,0.0,30.110688364381986,37.75506296447749,0.0,0.0,0.0,0.0,0.0,259.00793457056943,5.149923467753328,0.0,0.0,0.0,0.0,0.0,33.11525331939129
8,10.121104722527969,0.8768993455945474,0.0,0.0,0.0,0.0,0.0,1.9602142396992992,0.0,0.0,0.0,0.0,0.0,17.212243054650653,1.5573661045010871,0.0,0.0,0.0,0.0,0.0,2.7812665646703048,1.1487135509349222,0.0,0.0,0.0,0.0,0.0,12.541101849123505,12.923758449619639,0.0,0.0,0.0,0.0,0.0,279.87880365313697,2.6241923269135716,0.0,0.0,0.0,0.0,0.0,23.771953754998826,23.914283119833396,0.0,0.0,0.0,0.0,0.0,88.47531027011144,9.205476391251672,0.0,0.0,0.0,0.0,0.0,105.31691041168273,16.2463031723104,0.0,0.0,0.0,0.0,0.0,40.319200200151805,11.449499010201848,0.0,0.0,0.0,0.0,0.0,13.752983638518533,36.885980198638464,0.0,0.0,0.0,0.0,0.0,116.2335273290109,3.7454022044546,0.0,0.0,0.0,0.0,0.0,52.38475468387638,4.041661781903855,0.0,0.0,0.0,0.0,0.0,4.396209033544419,31.44750369504221,0.0,0.0,0.0,0.0,0.0,14.509161739635804,16.454012446850673,0.0,0.0,0.0,0.0,0.0,112.69370574605009,43.72714726750635,0.0,0.0,0.0,0.0,0.0,92.36128154036433,4.6732014096619165,0.0,0.0,0.0,0.0,0.0,16.404687225091717
