,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD,SZ,SZ,SZ,SZ,SZ,SZ,SZ,ASD,ASD,ASD,ASD,ASD,ASD,ASD,BIP,BIP,BIP,BIP,BIP,BIP,BIP,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train
0,0.694161237663198,0.6933670128030197,40.51724137931034,0.4734920634920634,0.47781146268049873,0.37269842127958935,0.8311111152172088,0.6926829924092299,51.5625,0.7559523809523808,0.6440164120867848,0.5078125037252903,0.984375,0.6929950030596662,0.6932479004713957,47.08994708994709,0.4617311507936508,0.6158838973691066,0.4729166676600774,0.9583333333333334,0.6959116591227417,0.6936314434421111,34.375,0.5898809523809524,0.4722222201526165,0.3258928582072258,1.0,0.8108744785748729,0.5825036716744818,77.77777777777779,0.5416666666666667,0.9285714328289032,0.875,1.0,1.1252444574682647,0.7287518426870468,53.84615384615385,0.3958333333333333,0.0,0.0,0.0,0.9298313729934967,0.692986539780133,64.28571428571429,0.59375,0.20000000298023224,0.5,0.125,0.6931956441873965,0.6941908204073837,40.0,0.25,0.0,0.0,0.0,0.6926370882172498,0.8896950775756176,37.5,0.4666666666666667,0.5454545617103577,0.375,1.0,0.661551624316651,0.6934841334374269,42.857142857142854,0.439186507936508,0.0,0.0,0.0,0.6915070339520086
1,0.7638584409619757,0.6751137596497393,64.65517241379311,0.5320634920634921,0.06666666865348816,0.1,0.05,0.6750959212586486,60.9375,0.7653645833333333,0.3764881007373333,0.5729166679084301,0.31354166846722364,0.6914278029562148,0.6930680691531377,55.026455026455025,0.5450892857142858,0.36378968382875126,0.4930555584530036,0.316666670764486,0.6931860655558436,0.6254487984267121,68.75,0.5291666666666667,0.0,0.0,0.0,0.6471010912347238,0.6069095152710925,77.77777777777779,0.5,0.9285714328289032,0.875,1.0,0.6885942491050773,0.6992832543850623,46.15384615384615,0.26041666666666663,0.0,0.0,0.0,0.7999755549826641,0.6933105594581745,42.857142857142854,0.5,0.34285713732242584,0.3333333432674408,0.375,0.6925239381361324,0.6922756399253934,70.0,0.75,0.4285714328289032,0.375,0.5,0.693551110335801,0.689889400623019,50.0,0.6,0.0,0.0,0.0,0.7326771572283294,0.6714115577298891,57.14285714285714,0.775,0.7123987277348837,0.5625,1.0,0.7527847587003351
2,0.6924440368965283,0.6909301428152951,64.65517241379311,0.4867063492063492,0.0,0.0,0.0,0.622747007074554,60.15625,0.7632812500000001,0.29503968358039856,0.6041666679084301,0.20416667126119137,0.880149962945661,0.6877457664146858,50.264550264550266,0.5475446428571429,0.6373198690513769,0.4868055594464143,0.9895833333333334,0.6934334152506203,0.5871485625528378,68.75,0.6169642857142856,0.1666666716337204,0.25,0.125,0.35379805039028517,1.3240665111289713,22.22222222222222,0.5,0.0,0.0,0.0,0.6304480278644261,0.7735801154352308,53.84615384615385,0.06666666666666667,0.0,0.0,0.0,0.6931596771594254,0.6932111782522167,50.0,0.4666666666666667,0.6333333253860474,0.4642857164144516,1.0,0.6931251138266806,0.9212079268546474,40.0,0.25,0.0,0.0,0.0,0.742363389568486,0.9050965182833225,37.5,0.4,0.5454545617103577,0.375,1.0,0.6563441048804867,0.672912614544989,57.14285714285714,0.6715277777777778,0.7373737494150797,0.625,1.0,0.5961762728136583
3,0.6928949916439316,0.6924440174929735,47.41379310344828,0.5380555555555555,0.5123424828052521,0.39190476735432944,0.8222222248713176,0.6144773370529277,67.1875,0.778720238095238,0.691962206736207,0.6463541714474559,0.8232142888009548,0.9127775707170404,0.6866159188167765,53.43915343915344,0.5466021825396826,0.07519841194152832,0.1805555559694767,0.05000000074505806,0.699577405292261,0.6411367412115715,56.25,0.8452380952380953,0.5053571537137032,0.42321429029107094,0.8666666746139526,0.16758099792038758,0.6909653936856631,66.66666666666666,0.5416666666666667,0.4285714328289032,0.375,0.5,0.6928277215094809,0.7137416273354241,61.53846153846154,0.7083333333333333,0.4615384638309479,0.4285714328289032,0.5,0.5841794356484901,0.6902193999827505,71.42857142857143,0.7666666666666666,0.6666666567325592,1.0,0.6000000014901161,0.6937656717413477,0.6559869491170486,50.0,0.3333333333333333,0.6666666865348816,0.5357142984867096,0.9000000059604645,0.7195297730314438,0.6908538478178569,62.5,0.8,0.0,0.0,0.0,0.7889346110860463,0.6482577183931344,57.14285714285714,0.5203373015873015,0.6740740885337194,0.5684523830811182,0.9791666666666666,0.7481606334982899
4,0.8385131657427412,0.6611089081056322,64.65517241379311,0.48277777777777775,0.0,0.0,0.0,0.5779886265213127,64.84375,0.7883184523809523,0.43110119365155697,0.6979166679084301,0.32261905260384083,0.7300024974034396,0.6861204358623372,47.08994708994709,0.5300595238095238,0.6184306560705105,0.466666666790843,1.0,0.6923407020981491,0.6329807608563173,68.75,0.7583333333333333,0.125,0.25,0.0833333358168602,0.2858033668659309,0.7491020938816793,44.44444444444444,0.5416666666666667,0.25,0.5,0.1666666716337204,0.5517825660084018,0.8222996382365907,53.84615384615385,0.25,0.0,0.0,0.0,0.5073032996150272,0.6878170872753547,35.714285714285715,0.71875,0.5227272510528564,0.380952388048172,0.875,0.6906258883199897,0.6903050988409483,40.0,1.0,0.0,0.0,0.0,0.7160745992958162,0.693472532474876,62.5,0.26666666666666666,0.4000000059604645,0.5,0.3333333432674408,0.6920788847487018,0.6914293215581844,59.523809523809526,0.5743055555555555,0.6960262010494868,0.6579365208745003,0.8416666686534882,0.6932771233329595
5,0.9673062463920449,0.6651881826921773,64.65517241379311,0.5363492063492064,0.0,0.0,0.0,0.7174047344836133,65.625,0.8014136904761905,0.4336309563368559,0.7687500007450581,0.3215773869305849,0.3391308942392364,0.6837893783498417,56.08465608465608,0.6259920634920635,0.4320436554650466,0.6250000024835268,0.3784722251196702,0.691017408821339,0.6463266020210982,71.875,0.6916666666666667,0.25,0.375,0.2083333358168602,1.0064671314826739,0.7680754219840533,44.44444444444444,0.6666666666666667,0.25,0.5,0.1666666716337204,0.7457869967769438,0.7733093734784628,69.23076923076923,0.6333333333333333,0.7333333492279053,0.75,0.8333333432674408,0.49240686276759277,0.7156483406567702,42.857142857142854,0.5555555555555556,0.5,0.4000000059604645,0.6666666865348816,0.6935553273629919,0.7351827570985418,40.0,0.28125,0.0,0.0,0.0,0.6927941529006598,0.7710802446951761,37.5,0.6666666666666666,0.5454545617103577,0.375,1.0,0.6930050659864003,0.6936905914354365,35.714285714285715,0.4488095238095238,0.0952380895614624,0.11111111442248027,0.08333333333333333,0.6910771834160843
6,0.6939392882739699,0.6861035877910528,50.0,0.5912698412698414,0.41621453166007993,0.3357142895460129,0.6388888915379842,0.7715443628115769,62.5,0.8004836309523808,0.6990471500903368,0.5691964402794838,0.9666666686534882,0.5611836364354206,0.7020626142430304,50.264550264550266,0.5744295634920634,0.6286574583500624,0.4800595262398322,1.0,0.6454092198005581,0.8581847296094154,56.25,0.7916666666666666,0.5750000029802322,0.416666679084301,1.0,0.9864452645058227,0.5244864451653489,77.77777777777779,0.75,0.46666666865348816,0.4375,0.5,0.719639904301781,0.9302683589978501,53.84615384615385,0.6458333333333333,0.6666666865348816,0.5,1.0,0.5029248398724931,0.698790228681778,35.714285714285715,0.25,0.472222238779068,0.36666667461395264,0.75,0.6923610949372323,0.7186268208224161,40.0,0.6333333333333333,0.0,0.0,0.0,0.6831074624649749,0.6908401770415777,37.5,0.8666666666666667,0.5454545617103577,0.375,1.0,0.6920985648361225,0.6483655930438718,59.523809523809526,0.6375,0.7214896281560262,0.5714285721381506,1.0,0.6502261197529549
7,0.8880192225283166,0.6608666737816218,62.93103448275862,0.6433333333333333,0.0,0.0,0.0,0.6155312396625174,71.09375,0.8182291666666667,0.5984848570078611,0.8177083358168602,0.5156250037252903,0.2771719854181202,0.6962866405372373,58.730158730158735,0.6251240079365079,0.5363923149804274,0.565575402850906,0.5530258007347584,0.6972376316525127,0.5264530133720785,75.0,0.7208333333333333,0.4583333432674408,0.75,0.3333333358168602,0.557117277852169,0.8033032345513984,44.44444444444444,0.6666666666666667,0.25,0.5,0.1666666716337204,0.616544679622432,0.7508752030891551,61.53846153846154,0.7333333333333334,0.619047611951828,0.5833333432674408,0.6666666865348816,0.5090402085313557,0.8221466476090905,57.14285714285714,0.5222222222222221,0.20000000298023224,0.25,0.1666666716337204,0.5973783842592819,0.8022881274374489,40.0,0.1,0.0,0.0,0.0,0.6912500144506795,0.6928209591729922,37.5,0.7333333333333333,0.5454545617103577,0.375,1.0,0.622742807602882,0.6948885552928065,52.38095238095239,0.5678571428571428,0.3823232352733612,0.583333338300387,0.320238100985686,0.6911364239294228
8,0.5724177528650594,0.6613916942196773,64.65517241379311,0.5948412698412697,0.0,0.0,0.0,0.7010526620795393,75.0,0.8703124999999999,0.6811011992394924,0.8468750044703484,0.6104166693985462,0.26882904064038055,0.7241683745068642,56.613756613756614,0.6092013888888889,0.47433862710992497,0.5236111183961233,0.47152778257926303,0.690170434966321,0.49787368905020596,81.25,0.8114583333333334,0.7041666731238365,0.9000000059604645,0.6875,0.12484205383445512,0.6955136577482133,44.44444444444444,0.7083333333333333,0.25,0.5,0.1666666716337204,0.7735518809224774,0.8204188752984857,53.84615384615385,0.7,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.5149530940669308,0.7027128538766417,42.857142857142854,0.5833333333333334,0.5,0.4583333358168602,0.625,0.7202867137201447,0.7746987618766152,40.0,0.375,0.0,0.0,0.0,0.6845793870847339,0.6921606580128131,75.0,0.8666666666666667,0.75,0.6000000238418579,1.0,0.6066507376825093,0.7390588070010188,40.476190476190474,0.44305555555555554,0.06666666766007741,0.08333333333333333,0.055555557211240135,0.6685739777292992
