,BIP,BIP,BIP
,Loss/train,Loss/test,Accuracy/test
0,0.9766952963626953,0.07223900947877286,75.0
1,0.21495266541669947,0.07727197148847029,75.0
2,0.5769856659917154,0.07104279610323588,75.0
3,0.5064083823158063,0.06769742551313665,75.0
4,0.08779814282250815,0.08647327163736716,75.0
5,0.3402903314046652,0.06479051518624834,71.875
6,0.33924553639460026,0.06424439681790862,68.75
7,0.06048882706574208,0.08784630924926778,78.125
8,1.4140572842888448,0.14689489622652885,71.875
9,0.21635627911636074,0.09053818654462184,71.875
10,0.0030029780904511014,0.20334282984034083,71.875
11,0.10769640670742324,0.09371980722933372,75.0
12,0.016712998991277737,0.12834792696099082,78.125
13,0.02786016469821383,0.1351607252748858,78.125
14,0.0023082305094921335,0.11918805058131815,78.125
15,0.0013304734322989978,0.15542280074016632,78.125
16,0.002141318796929923,0.13442585202345783,81.25
17,0.0015977271059063453,0.13254207166708046,78.125
18,0.0011931359076848339,0.13285110940194184,78.125
19,0.030803633986399452,0.15021299847731123,78.125
20,0.0005490631787273794,0.16268978809562948,81.25
21,0.010089822009623434,0.23068251017220892,75.0
22,0.00047029102481917055,0.17031578993744131,81.25
23,0.0008503442726233136,0.17698822718003288,81.25
24,0.0005656033649586818,0.17397134502024325,81.25
25,0.0005264546642235956,0.17901600520086974,81.25
26,4.417918005165754e-05,0.18151649220808802,81.25
27,0.0003488898188084008,0.18262747054318468,81.25
28,0.00037317872278336896,0.17519743273022081,81.25
29,4.275205853503996e-05,0.1839311713623708,81.25
30,0.00011300301481246202,0.18282183667747226,84.375
31,2.4694020493206224e-05,0.18312353667554693,84.375
32,9.773031838116236e-06,0.18614703939525956,81.25
33,0.00040903861225265615,0.18778583284634648,81.25
34,0.00019660793605769106,0.1877125515805942,81.25
35,0.00020730495092326695,0.1894002349804746,81.25
36,0.00021077189039449105,0.1862088013520773,81.25
37,0.00032919159354882993,0.19323624733914285,81.25
38,0.00019281402652238157,0.1901865257676465,84.375
39,0.0003046351612744446,0.19476372012477208,81.25
40,1.4392446451708316e-05,0.19045522652314276,84.375
41,0.00016813909171149906,0.19455221107982243,81.25
42,4.2373063823661466e-05,0.1944791108124251,81.25
43,0.00024028920851958637,0.19414730284355244,81.25
44,7.011984414326215e-05,0.19670564447655547,81.25
45,8.795757769194677e-05,0.19486564133293746,84.375
46,8.687277399453152e-05,0.19825018932841518,81.25
47,3.639060302091853e-05,0.1988671542611949,81.25
48,0.00020554579037424873,0.19955747512273506,81.25
49,0.0001865647417096033,0.20033224226928814,81.25
50,0.00020423899564258398,0.19954687142273547,81.25
51,0.00011248646237681074,0.19979977391977224,81.25
52,3.5290073340477445e-05,0.2018510465768286,81.25
53,6.872842025799634e-05,0.2010864288878477,81.25
54,9.932234368500912e-05,0.2041516203348,81.25
55,6.095883034913462e-05,0.204841318938211,81.25
56,7.950725498926777e-05,0.204330286797379,81.25
57,2.7254344839470774e-05,0.2048968422216347,81.25
58,2.209858016749463e-05,0.20811658955074547,81.25
59,0.0001237719580302454,0.20815648319314534,81.25
60,7.505989661186036e-05,0.20741534192845643,81.25
61,0.00010750265445277148,0.20976439276351067,81.25
62,2.5851248079397096e-05,0.21264334515303712,81.25
63,3.36699489742952e-06,0.2020902039202729,81.25
64,4.803473424343801e-05,0.21226085640925804,81.25
65,3.386421092866807e-05,0.21327980486796275,81.25
66,1.4620423785709325e-05,0.21384789423986092,81.25
67,5.889124049181119e-05,0.2135006758711504,81.25
68,1.6817000712502508e-05,0.21822403510286958,81.25
69,0.00011055757162850769,0.2183129073912911,81.25
70,6.551925950521568e-05,0.215035379652223,81.25
71,1.894954492118041e-05,0.22037974663127954,81.25
72,2.1248955744672305e-05,0.21442554872068037,84.375
73,8.843282859923878e-05,0.2247137508090415,78.125
74,3.381569557380839e-06,0.21972548053017496,81.25
75,1.709124982061112e-05,0.22195321730048956,81.25
76,2.035944221436125e-06,0.21792772864114415,84.375
77,1.757291586890181e-06,0.22125920691522627,81.25
78,5.250155009378054e-05,0.22266195954149548,81.25
79,6.543932233321084e-05,0.22797730340013816,78.125
80,4.232523810787251e-05,0.2253769105977594,81.25
81,1.0923669926618828e-05,0.22339920128569796,81.25
82,4.784103359417715e-05,0.22938678671895288,81.25
83,1.9087674137611428e-05,0.22885504934113288,81.25
84,1.8747949947639534e-05,0.22828254640538861,81.25
85,1.2022466855119758e-05,0.23517606265141128,78.125
86,2.1475567612956688e-05,0.22460154759476952,81.25
87,2.0412028338394592e-05,0.22799064639887362,81.25
88,1.3996692008837609e-05,0.23237323170234453,78.125
89,2.534637381333155e-06,0.2267816000761228,81.25
90,3.1955090213549197e-06,0.2332665725628127,78.125
91,1.9453553633446462e-05,0.22862435515025073,81.25
92,1.2782829447499685e-05,0.2290310765831586,81.25
93,1.2654323818212747e-06,0.24530819943608145,78.125
94,6.1675165410544985e-06,0.23125560873066908,81.25
95,1.5861270732271602e-05,0.2371570140783907,78.125
96,4.227597184627718e-05,0.23710800833620854,78.125
97,4.305041621363022e-06,0.24407403459888383,78.125
98,2.8034615685524424e-06,0.23961776481843425,78.125
99,1.877815421056394e-05,0.2380370626191309,78.125
