,DUP16p11_2,DUP16p11_2,DUP16p11_2
,Loss/train,Loss/test,Accuracy/test
0,0.6970743468971818,0.11553883228070151,50.0
1,0.6954767725617629,0.11519976850357587,50.0
2,0.6949189325239304,0.11545847279068765,50.0
3,0.6999736696458179,0.11618334025850147,50.0
4,0.6893827051205644,0.11562884175367844,50.0
5,0.6126227508373371,0.11398483273813219,50.0
6,0.6896516750175434,0.11587037176176734,50.0
7,0.5059298028869529,0.15032813777352086,50.0
8,1.0525259991547502,0.1135479432053786,50.0
9,0.41214450447288553,0.1608491936183831,50.0
10,0.538050057338259,0.12960398752796903,50.0
11,0.3326279658316555,0.15127121818829567,50.0
12,0.4436265942290645,0.23690468880383542,50.0
13,0.5345690199631882,0.11454039526730694,50.0
14,0.8432876915949643,0.283642349508683,50.0
15,0.4696014754737563,0.1170117478279143,55.55555555555556
16,0.35869574261390386,0.16872796119351918,50.0
17,0.517703779298371,0.11618198857695103,44.44444444444444
18,0.08007770219079122,0.25479448366088014,44.44444444444444
19,0.018597724666846373,0.19108790937029513,50.0
20,0.01223525441416318,0.18584057286241462,50.0
21,0.08866059995476792,0.7225523372183669,50.0
22,0.02125160246287946,0.24997796418175117,44.44444444444444
23,0.009896313687010884,0.3850512791746548,50.0
24,0.0433316211649603,0.1939843854423232,61.111111111111114
25,0.010360081674598681,0.2937261276446586,44.44444444444444
26,0.0010733289981890144,0.34638236742544415,61.111111111111114
27,0.0021487126917945614,0.4751038917758657,44.44444444444444
28,0.0007445053882248257,0.27002910230693794,55.55555555555556
29,0.0008010049229698386,0.2282612402583752,55.55555555555556
30,0.0002257112077603323,0.29668893131882274,55.55555555555556
31,0.00035891417638985417,0.36111532508566235,44.44444444444444
32,0.00017802006008668696,0.33971350663581035,44.44444444444444
33,0.00010093174842410635,0.299793184743955,50.0
34,0.00010824535885570153,0.27752858225508337,55.55555555555556
35,0.000511198021204179,0.305598296781527,55.55555555555556
36,7.951251863948675e-05,0.37694447544375725,55.55555555555556
37,0.00013498651542380335,0.6269995593486822,50.0
38,0.00031228512058076405,0.3010771304862627,50.0
39,8.232553194846101e-05,0.44059007983174897,55.55555555555556
40,0.0001346119817869541,0.35034928466411347,55.55555555555556
41,0.00010662964989596786,0.2933969139460478,55.55555555555556
42,0.00015827484700351688,0.3899132911074831,55.55555555555556
43,6.744073413327273e-05,0.30429262424484443,50.0
44,0.00011883440020016016,0.300516213818374,55.55555555555556
45,4.746564790497626e-05,0.3032953195465331,55.55555555555556
46,0.0001370971207218958,0.4587456644292923,55.55555555555556
47,9.951769236660103e-05,0.3606035283258437,55.55555555555556
48,1.3331438468638857e-05,0.4063893994317707,55.55555555555556
49,1.1052464224516579e-05,0.32296389944486265,55.55555555555556
50,0.00010427742132573442,0.3050968927853164,55.55555555555556
51,5.859722006804985e-05,0.30527162947873143,55.55555555555556
52,8.673779784959769e-05,0.5885237681575395,55.55555555555556
53,9.163964494580037e-05,0.30957394069388233,50.0
54,4.918237014066584e-05,0.48553994278194346,50.0
55,5.066170254634951e-05,0.6010367157391632,50.0
56,5.4840217611984446e-06,0.3554157563462845,50.0
57,8.24546092053069e-06,0.3259392630881879,50.0
58,2.0482544730261798e-05,0.3594703575334621,50.0
59,2.2057507117965644e-05,0.431266329477176,50.0
60,4.0440288593761965e-05,0.5819670174665726,50.0
61,6.297430238071355e-05,0.3364399874067078,50.0
62,4.5766773069725634e-05,0.37165599013752276,50.0
63,3.538201013816534e-05,0.42452129384098947,50.0
64,6.569863814178186e-05,0.3778867901215514,55.55555555555556
65,1.2943912716286281e-05,0.33373725689745226,50.0
66,3.549165480308922e-05,0.6604500933452777,50.0
67,4.912996960033433e-05,0.34760646164101777,50.0
68,1.1037841370042255e-05,0.3429066752981948,50.0
69,3.518421588501884e-05,0.373475434941084,50.0
70,5.526568320288394e-05,0.3701323635822075,50.0
71,2.6682036236335997e-05,0.6240622614145168,50.0
72,1.543364686981522e-05,0.3266476868964948,50.0
73,3.512683789674856e-05,0.385104934789281,50.0
74,1.7475806560757772e-05,0.37437467687554327,50.0
75,5.0806052748328635e-05,0.3276079183217624,50.0
76,3.376251494016746e-05,0.39183675318391037,50.0
77,5.126007240399226e-05,0.3356033435879478,50.0
78,1.7862176929435415e-06,0.38134313977067624,50.0
79,2.0786122856255257e-05,0.6447870752484468,50.0
80,1.747083590002544e-05,0.399858823195094,50.0
81,2.4858567428542976e-05,0.35469572423907725,50.0
82,1.75422241184475e-05,0.34562586280132934,50.0
83,1.5884113314263076e-05,0.3524472546508985,50.0
84,7.4697904721768065e-06,0.3491416178390242,50.0
85,2.1824602773618247e-05,0.4006099399219564,50.0
86,3.2154024432352724e-05,0.46147044729617037,50.0
87,2.6427228472295197e-05,0.3395978115562555,50.0
88,5.327908965617452e-06,0.45992275913539427,50.0
89,1.4823040062594908e-05,0.34245530677448177,50.0
90,1.7229891458721563e-05,0.34234754324088085,50.0
91,2.3059773067168935e-05,0.5619368454804365,50.0
92,1.7284475940814198e-05,0.44670632216275724,50.0
93,1.5589999113600788e-05,0.36242010455212814,50.0
94,1.4159484515420973e-05,0.3632912470540624,50.0
95,1.5510215801072886e-05,0.34550708329981045,50.0
96,2.058224283235867e-05,0.4092540820680299,50.0
97,6.045306389332471e-06,0.3461305563572453,50.0
98,1.3010858435187339e-05,0.4131632585473842,50.0
99,8.21181472247904e-06,0.6679417222504641,50.0
