,DUP16p11_2,DUP16p11_2,DUP16p11_2,ASD,ASD,ASD
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.6925502072863116,0.09899685879536547,50.0,0.08801891570817558,50.264550264550266,0.6931694565051696
1,0.693103252174764,0.09901877302543012,50.0,0.08801616366625954,50.264550264550266,0.6953978716610076
2,0.6928630941760777,0.09900242836886855,50.0,0.08801866706315403,50.264550264550266,0.693319977681883
3,0.6928108137368385,0.09900691957728126,50.0,0.08801760395282941,50.79365079365079,0.6930925124777731
4,0.6930601147925834,0.09900666937554103,50.0,0.08801593667883198,50.264550264550266,0.6925329386497765
5,0.7198003394301947,0.09897208911601205,50.0,0.08801808329707442,49.735449735449734,0.6944052205341624
6,0.6923205523028243,0.09932237740567984,50.0,0.08801676865335782,50.264550264550266,0.6930285656229016
7,0.6930964163888257,0.09900861915035732,50.0,0.08801867668406124,46.56084656084656,0.6931541169770272
8,0.6931047565976419,0.0990057486884716,57.14285714285714,0.08801865017018218,49.2063492063492,0.6931444341375123
9,0.6931403051238216,0.09900931431378944,50.0,0.0880182049598211,49.735449735449734,0.6931662991149368
10,0.6931919473505291,0.09900883069232945,64.28571428571429,0.08801865316613006,49.735449735449734,0.6929852413989493
11,0.6931875746548699,0.09900631340223898,57.14285714285714,0.08801882602501572,50.264550264550266,0.6925005120767835
12,0.6931841918487561,0.0990071093993169,64.28571428571429,0.08801907054825255,50.264550264550266,0.6938223843579792
13,0.692855550530719,0.09901042302293182,64.28571428571429,0.08801865999695486,50.264550264550266,0.6938312510311629
14,0.6932022265957484,0.09900665104501394,57.14285714285714,0.0880188870682468,50.264550264550266,0.6932577939669498
15,0.6930627277976463,0.09900801291818892,71.42857142857143,0.08801900061879839,50.264550264550266,0.6933390186210833
16,0.6925585523579836,0.09901298239979102,57.14285714285714,0.08801795563767116,50.264550264550266,0.6931327292438452
17,0.6976856117795752,0.09901867961906897,50.0,0.08801869269303322,49.735449735449734,0.6931426762706724
18,0.6933904739880087,0.09901261904367556,50.0,0.08801855821657077,49.2063492063492,0.6929992716764817
19,0.6931071829822021,0.09901434687342399,50.0,0.08801835327950984,50.79365079365079,0.693271700020814
20,0.6929867434079897,0.09900485269525279,64.28571428571429,0.08801891470534641,50.79365079365079,0.6931164822505667
21,0.6931247542115133,0.09900667047726695,57.14285714285714,0.0880232089639441,50.264550264550266,0.6911252487938251
22,0.7122253285718487,0.0989881055561668,50.0,0.08802146302467269,50.264550264550266,0.6965557831016003
23,0.6933517231729216,0.09899519222465236,50.0,0.08801668898061858,50.264550264550266,0.6931096156025229
24,0.6931396420835184,0.09900438883667155,50.0,0.08801622921805935,50.264550264550266,0.6917255742193098
25,0.6932421075756807,0.09897172712589693,50.0,0.08801266213014484,50.264550264550266,0.6953318667933145
26,0.6928327351765913,0.09899362726683092,50.0,0.08801095651369753,50.264550264550266,0.6913406042615409
27,0.6943307835832424,0.09899864344966444,50.0,0.08800481976097237,50.264550264550266,0.6929145633101392
28,0.6930543610605784,0.09900169009085324,57.14285714285714,0.0879919738404003,50.264550264550266,0.6912443905993082
29,0.6928235931652494,0.09901096166056889,50.0,0.08782658195183074,50.264550264550266,0.696272416673313
30,3.392538518980083,0.10225942131600117,50.0,0.08753756217749317,50.264550264550266,0.6860758980785726
31,1.012347841475157,0.10170903899764724,50.0,0.08777378153851918,50.79365079365079,0.6942119157810481
32,0.7104940968990752,0.10665742745869866,42.857142857142854,0.08456978630242355,50.79365079365079,0.9929785374669917
33,0.4542605352628073,0.17578753170072225,50.0,0.09065673541145869,50.264550264550266,0.6634358555096826
34,0.5265904976593143,0.09331587583371433,57.14285714285714,0.08413328626351606,64.02116402116403,0.6453579050701441
35,0.6260283408417575,0.09714362222233897,57.14285714285714,0.08334026456506197,63.49206349206349,0.5351976097173595
36,0.5825605801953041,0.20303087515058543,35.714285714285715,0.09514108757000368,58.730158730158735,0.8198967223082294
37,0.6825069666702248,0.13898376961746142,35.714285714285715,0.09006775829170072,60.317460317460316,0.17107790619549518
38,0.534184009885675,0.12614453992920174,57.14285714285714,0.1994661533937898,60.317460317460316,0.5538121168990787
39,0.7716457950677905,0.13650169139074553,50.0,0.1028584524919681,62.43386243386243,0.3768755978748195
40,0.4450737157229853,0.0969360881420079,57.14285714285714,0.10351383861336039,60.317460317460316,0.11046435813274316
41,0.4112243596229072,0.1437439484218928,50.0,0.12047127412707172,60.84656084656085,1.1167697293913434
42,0.5165714489649716,0.49929887310916843,42.857142857142854,0.0916451355829334,59.78835978835979,0.5558773658622045
43,0.636499201056728,0.30566162095101845,57.14285714285714,0.10609822095470446,62.43386243386243,0.16834295047609463
44,0.012436062394475906,0.3467507019632384,50.0,0.1024570072543423,65.60846560846561,0.2867830739873981
45,0.03327552446189002,0.3032757603666704,57.14285714285714,0.11919653608722754,62.96296296296296,0.06938280100724314
46,0.00652821795297657,0.4697116976634398,28.57142857142857,0.30769966051528685,66.13756613756614,0.5688799263088641
47,0.09114430286372462,0.13638673268345955,42.857142857142854,0.17292925544143467,65.60846560846561,0.6385633508736327
48,0.0128250118348417,0.506337097979965,57.14285714285714,0.12636569215188737,61.37566137566137,0.10201894429534866
49,0.008479409758626877,0.4844541860321431,57.14285714285714,0.11262374939641422,66.13756613756614,0.2915925955309883
50,0.0007496055530126672,0.7266119403692308,50.0,0.13713091042577716,68.78306878306879,0.05947147300715577
51,0.003067271015362676,0.5172045218753548,50.0,0.1395564371453303,63.49206349206349,1.2151584082523348
52,0.0005045076736282722,0.33227432135349205,57.14285714285714,0.2302180001705461,60.317460317460316,0.14568599949764702
53,0.16689535910547962,0.4176368034396079,42.857142857142854,0.2341592508449178,68.25396825396825,0.8328892976064043
54,0.0006785336870531984,0.45976518510299164,50.0,0.4128050604608824,66.66666666666666,7.370514723671808e-06
55,0.0005057080646954865,0.6226362343790787,50.0,0.5162899358137835,63.49206349206349,6.061938180929957e-05
56,2.687100922972846e-07,0.7644813283478642,50.0,0.3321800817617635,63.49206349206349,0.008600799350142047
57,0.0017112735255387257,0.6957245292079383,64.28571428571429,0.7851467734226976,68.78306878306879,0.00040214086495641497
58,0.0019630498600535133,0.4912053578353613,64.28571428571429,0.38723745030317297,68.25396825396825,0.03362577457363088
