,DUP16p11_2,DUP16p11_2,DUP16p11_2,SZ,SZ,SZ
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.6874660759565824,0.1520483157397891,42.857142857142854,0.07589299432222907,66.14173228346458,0.655886406131467
1,0.9906517743328469,0.1034971006967598,50.0,0.06311834980088073,77.16535433070865,0.521273539568971
2,0.5389328999755012,0.1363376376318118,50.0,0.0783367431465598,75.59055118110236,0.19452674566455233
3,0.35097949252738303,0.11002080923748807,57.14285714285714,0.06636611409192245,81.10236220472441,0.14502936733863064
4,0.08326963419451494,0.13278534472178463,57.14285714285714,0.08749982895441533,77.16535433070865,0.9601810020362758
5,0.07170734285872842,0.11663370045870892,50.0,0.08410603328928455,80.31496062992126,0.09148873728155357
6,0.22654778615584922,0.11782858100763412,64.28571428571429,0.10247247030877936,83.46456692913385,0.026266845321014056
7,0.009248567078405124,0.1544952384796028,57.14285714285714,0.10929075398959737,74.01574803149606,0.0044673157793597455
8,0.003551473967168212,0.14229715049234795,57.14285714285714,0.1068030170673345,76.37795275590551,0.00804680711608288
9,0.0022464952961283005,0.13883232293158282,64.28571428571429,0.12160180144363461,79.52755905511812,0.03268820954271978
10,0.004055757520304475,0.12072600974065126,64.28571428571429,0.15532253597517667,71.65354330708661,0.012671965405700038
11,0.003457076051387905,0.1177603171371681,64.28571428571429,0.13225852291639248,79.52755905511812,0.013034124845200196
12,0.0011507990584130828,0.13366414727480078,64.28571428571429,0.12178721930444049,81.88976377952756,0.0968455193132814
13,0.0007521978943850631,0.20607330114953287,57.14285714285714,0.1474188000364544,78.74015748031496,0.024212395399395126
14,0.0007706119641684355,0.120711038169967,50.0,0.14231719788533367,80.31496062992126,0.0024458649586694037
15,0.0004565617669440604,0.10187048918557776,57.14285714285714,0.18592558753187774,77.16535433070865,0.00032763831449483474
16,0.0005951910844582848,0.13458321476668114,57.14285714285714,0.1762852745800223,78.74015748031496,0.00023896568944815007
17,0.0006006259909140325,0.1448255493430812,50.0,0.17012417832350943,81.10236220472441,0.0003932749394050421
18,0.000458535410325695,0.13920124685904267,50.0,0.16349120744429685,83.46456692913385,0.0002679634247911249
19,0.00013974247351547818,0.14906216061608338,50.0,0.1671780843568935,83.46456692913385,4.8728660408786724e-05
20,0.00024581008640171126,0.16117695644674557,50.0,0.16659013099585457,83.46456692913385,2.4453250171450976e-05
21,0.0002495859853417994,0.14811108212210908,50.0,0.16697321905869728,83.46456692913385,2.8178440438276992e-05
22,0.0002623120219728379,0.16527130590114192,50.0,0.16744173238623322,83.46456692913385,0.0001381744116830981
23,0.0002793376603304749,0.1678727831298392,50.0,0.16646056563558637,83.46456692913385,0.00035941862929633305
24,8.952618164013481e-05,0.152325790438495,50.0,0.16683697380541418,83.46456692913385,0.0003864059317682309
25,0.00012860517366679113,0.16017742638363983,50.0,0.1702531567746607,83.46456692913385,0.00018747843788640916
26,0.00013339345360423787,0.15872767559569828,50.0,0.16958880365954543,83.46456692913385,0.00010764340955690228
27,0.00010488695536275828,0.16774910455857175,50.0,0.1687804239200448,83.46456692913385,0.00012147745132068474
28,8.888594158599342e-05,0.15597073398596314,50.0,0.1692782983913185,83.46456692913385,5.8664286937080805e-05
29,0.0002259893922756555,0.15713834297610646,50.0,0.1744805993286688,83.46456692913385,4.4404777892807444e-05
30,9.16785953401079e-05,0.17669171926448154,50.0,0.1694819310314368,83.46456692913385,0.00011413794956289257
31,7.277354082732065e-05,0.16569214395297843,50.0,0.1751646147830821,83.46456692913385,5.356273550601545e-05
32,8.961842345606894e-05,0.1665814432354916,50.0,0.17010006676109055,83.46456692913385,1.715745610816803e-05
33,6.350074068455789e-05,0.18799035847694584,50.0,0.17077324386313567,83.46456692913385,4.07413362428603e-06
34,0.00011467323638897607,0.1603851204162691,50.0,0.1718960306038598,83.46456692913385,2.47210550520406e-05
35,6.138803851155312e-05,0.14585975302925816,50.0,0.17443238943874573,83.46456692913385,2.1255837928474347e-05
36,0.00012148489469931511,0.16343381843210011,50.0,0.17387215180180401,83.46456692913385,1.8247258163525778e-05
37,9.133324640529348e-05,0.1626662791557088,50.0,0.17323728691001908,83.46456692913385,4.869177095793244e-05
38,5.509232062892314e-05,0.15608709490136177,50.0,0.17381109826739463,83.46456692913385,1.6723281961246776e-05
39,7.36895942075755e-05,0.1600926277199662,50.0,0.1783270476520875,83.46456692913385,4.016482036082881e-05
40,5.0173408677968645e-05,0.18728839332248517,50.0,0.1746435229410194,83.46456692913385,5.37359737805271e-05
41,6.320664395937458e-05,0.1713136559444663,50.0,0.17689341494286634,83.46456692913385,5.975968121183031e-05
42,3.459314484328357e-05,0.1584685750903763,50.0,0.17585691837971637,82.67716535433071,8.759185210608211e-07
43,4.089270851725783e-05,0.15916659115881115,50.0,0.1761109575951816,83.46456692913385,2.120228952137094e-06
44,4.03357990122328e-05,0.18813428915715272,50.0,0.1766276758117299,83.46456692913385,9.412546898893779e-06
45,3.096349747084761e-05,0.16232531209826656,50.0,0.18094303787183696,82.67716535433071,1.5016991149001467e-05
46,4.568941250802753e-05,0.1918309726354422,50.0,0.17747376832896902,83.46456692913385,2.2041275657433364e-05
47,4.721577156544679e-05,0.18002290607024407,50.0,0.17882258194294692,82.67716535433071,1.8749142763669596e-05
48,2.431237471301845e-05,0.1664311229147289,50.0,0.17883240023423477,82.67716535433071,8.981765047294356e-06
49,6.404732002545597e-05,0.158553647911801,50.0,0.179549225122851,83.46456692913385,1.4512012597663646e-05
50,2.9307316969514315e-05,0.17372248444056076,50.0,0.18248512774752187,82.67716535433071,4.582483404811107e-07
51,2.2605068590548922e-05,0.16576185312939248,50.0,0.17981409535927328,83.46456692913385,2.7443188179552402e-06
52,4.068046427489427e-05,0.1921067946214002,50.0,0.1798911174568166,83.46456692913385,2.576392497772304e-05
53,2.7628414069423924e-05,0.18093804231275695,50.0,0.18235292183681853,83.46456692913385,2.7615634876505337e-05
54,4.152878646222262e-05,0.16028766178801074,50.0,0.18095472284697275,83.46456692913385,5.4374374679491465e-05
55,2.376988584102675e-05,0.17950944632224433,50.0,0.183098571459766,82.67716535433071,1.2833950983223402e-05
56,2.148420492664166e-05,0.1836837371800662,50.0,0.1820536406429714,82.67716535433071,4.9867783347221555e-06
57,2.5589717099399702e-05,0.18936116054167987,50.0,0.18245258919541427,83.46456692913385,1.8702644363538172e-05
58,2.181552145369725e-05,0.18153233531321478,50.0,0.18324433932218095,83.46456692913385,2.782479080210928e-05
59,1.3123108781268728e-05,0.1855646733765019,50.0,0.1832787643843559,83.46456692913385,1.1661126862336592e-05
60,1.384824875358582e-05,0.17264645448404575,50.0,0.18479175662329766,84.25196850393701,7.690602398905043e-06
61,2.6312523071308907e-05,0.1813618805054549,50.0,0.18672362064952008,83.46456692913385,1.9416995617614064e-05
62,3.0112219692612374e-05,0.18144316965427412,50.0,0.187747696071711,84.25196850393701,9.912635878536716e-06
63,2.7404732448213647e-05,0.21088195689367625,50.0,0.18768802043154484,82.67716535433071,5.037915921443641e-06
64,7.99589537397466e-06,0.17626576237245375,50.0,0.1852929093008724,84.25196850393701,3.317826645896874e-05
65,9.097840767967603e-06,0.1781912424254995,50.0,0.1870616160859245,83.46456692913385,1.903099812429719e-05
66,2.1295526700857877e-05,0.17795814915176958,50.0,0.18722061422878364,84.25196850393701,1.6445195978755426e-05
67,9.87724968940813e-06,0.18570875344866256,50.0,0.18620247340218768,83.46456692913385,1.1929473020376937e-05
68,2.120980629867383e-05,0.17645990240856443,50.0,0.1901840877261742,83.46456692913385,1.2903942256813114e-07
69,7.476534444638967e-06,0.17918008871621774,50.0,0.19480321807168716,83.46456692913385,2.8756480610742183e-05
70,3.743377870610284e-06,0.18834933271177956,50.0,0.18841255489746864,83.46456692913385,1.4901575045443887e-05
71,7.21032996155511e-06,0.17402338179299062,50.0,0.1870472160858872,84.25196850393701,1.7581842132211987e-05
